objectid,borough,maintainer,gla_tree_name,tree_name,taxon_name,common_name,age,age_group,height_m,spread_m,canopy_spread_group,diameter_at_breast_height_cm,dbh_group,longitude,latitude,condition,load_date,updated
800245,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.21484901,51.58570502,,20180214,20210715
800246,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.21344769,51.58580779,,20180214,20210715
800247,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.22738629,51.58502099,,20180214,20210715
800248,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.17984119,51.65232731,,20180214,20210715
800249,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.18098857,51.65342147,,20180214,20210715
800250,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.19764849,51.66168414,,20180214,20210715
800251,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.19271939,51.65223577,,20180214,20210715
800252,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.18883944,51.65350415,,20180214,20210715
800253,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.18070486,51.65584948,,20180214,20210715
800254,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.17943752,51.65572733,,20180214,20210715
800255,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.24271118,51.615889,,20180214,20210715
800256,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.22539941,51.60226427,,20180214,20210715
800257,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.17733573,51.62623689,,20180214,20210715
800258,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.19694857,51.64638658,,20180214,20210715
800259,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.20241282,51.65134145,,20180214,20210715
800260,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.19457774,51.64912426,,20180214,20210715
800261,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.22037774,51.58171006,,20180214,20210715
800262,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.22067879,51.58161481,,20180214,20210715
800263,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.22022445,51.5817545,,20180214,20210715
800264,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.2198351,51.58163439,,20180214,20210715
800265,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.21978486,51.58111028,,20180214,20210715
800266,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.2199404,51.58111893,,20180214,20210715
800267,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.21975937,51.58076548,,20180214,20210715
800268,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.23801138,51.58271259,,20180214,20210715
800269,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.2416508,51.57633858,,20180214,20210715
800270,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.24021744,51.57634587,,20180214,20210715
800271,Barnet,Barnet,Maple,Maple,,Silver maple,,,,,,,,-0.23831122,51.58264785,,20180214,20210715
800272,Barnet,Barnet,Lime,Lime,,Silver wattle,,,,,,,,-0.1628834,51.61987527,,20180214,20210715
800273,Barnet,Barnet,Lime,Lime,,Silver wattle,,,,,,,,-0.16290766,51.61984687,,20180214,20210715
800274,Barnet,Barnet,Lime,Lime,,Silver wattle,,,,,,,,-0.1628541,51.61984963,,20180214,20210715
800275,Barnet,Barnet,Lime,Lime,,Silver wattle,,,,,,,,-0.225436,51.5906198,,20180214,20210715
800276,Barnet,Barnet,Other,Other,,Sitka spruce,,,,,,,,-0.1435305,51.6075885,,20180214,20210715
800277,Barnet,Barnet,Other,Other,,Sitka spruce,,,,,,,,-0.28075485,51.62486629,,20180214,20210715
800278,Barnet,Barnet,Other,Other,,Sitka spruce,,,,,,,,-0.1790708,51.64305333,,20180214,20210715
800279,Barnet,Barnet,Other,Other,,Sitka spruce,,,,,,,,-0.22368893,51.64530771,,20180214,20210715
800280,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25853075,51.61018716,,20180214,20210715
800281,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25833461,51.61021752,,20180214,20210715
800282,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.26185844,51.60031354,,20180214,20210715
800283,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25051041,51.60527594,,20180214,20210715
800284,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25259039,51.60785892,,20180214,20210715
800285,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.16002004,51.63709299,,20180214,20210715
800286,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25574773,51.6055508,,20180214,20210715
800287,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25571085,51.60557094,,20180214,20210715
800288,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25560009,51.60563494,,20180214,20210715
800289,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25547452,51.6057086,,20180214,20210715
800290,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25542105,51.60574738,,20180214,20210715
800291,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25554102,51.60566913,,20180214,20210715
800292,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25566659,51.60559546,,20180214,20210715
800353,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.21941524,51.57243517,,20180214,20210715
800293,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25525531,51.60570085,,20180214,20210715
800294,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25411423,51.6058952,,20180214,20210715
800295,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25403506,51.60585086,,20180214,20210715
800296,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25360422,51.60518622,,20180214,20210715
800297,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25366605,51.60515567,,20180214,20210715
800298,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25358072,51.60519666,,20180214,20210715
800299,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25363677,51.60516602,,20180214,20210715
800300,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.2537322,51.60512518,,20180214,20210715
800301,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.2536899,51.60513624,,20180214,20210715
800302,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25375323,51.60510391,,20180214,20210715
800303,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25377076,51.60509878,,20180214,20210715
800304,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25379602,51.60508027,,20180214,20210715
800305,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25383571,51.60506198,,20180214,20210715
800306,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25386798,51.60504897,,20180214,20210715
800307,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25389169,51.60503313,,20180214,20210715
800308,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25398431,51.60499045,,20180214,20210715
800309,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25402256,51.60497213,,20180214,20210715
800310,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25404926,51.60495365,,20180214,20210715
800311,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25408163,51.60493794,,20180214,20210715
800312,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25415421,51.60489046,,20180214,20210715
800313,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25419078,51.60487842,,20180214,20210715
800314,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25421442,51.60486438,,20180214,20210715
800315,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25527596,51.60429567,,20180214,20210715
800316,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25529366,51.60428604,,20180214,20210715
800317,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25535112,51.60425632,,20180214,20210715
800318,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25537466,51.60424498,,20180214,20210715
800319,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25540407,51.60423103,,20180214,20210715
800320,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25543662,51.60421083,,20180214,20210715
800321,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25546607,51.60419598,,20180214,20210715
800322,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25549119,51.60418107,,20180214,20210715
800323,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25553253,51.6041574,,20180214,20210715
800324,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25563091,51.60415257,,20180214,20210715
800325,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25567035,51.60425387,,20180214,20210715
800326,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25583344,51.60467084,,20180214,20210715
800327,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.25598607,51.60524771,,20180214,20210715
800328,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.15067188,51.61857298,,20180214,20210715
800329,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.14983367,51.61879538,,20180214,20210715
800330,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.16029278,51.61817292,,20180214,20210715
800331,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.15973187,51.65256422,,20180214,20210715
800332,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.15969629,51.65233616,,20180214,20210715
800333,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.1597202,51.65267375,,20180214,20210715
800334,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.17622068,51.62442741,,20180214,20210715
800335,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.17621977,51.62437794,,20180214,20210715
800336,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.27748596,51.60951544,,20180214,20210715
800337,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.28108428,51.62310685,,20180214,20210715
800338,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.28142865,51.62393378,,20180214,20210715
800339,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.20934047,51.59621046,,20180214,20210715
800340,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.2105612,51.60897566,,20180214,20210715
800341,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.15954239,51.63107864,,20180214,20210715
800342,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.15964793,51.63114863,,20180214,20210715
800343,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.18499187,51.62174065,,20180214,20210715
800344,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.1698624,51.62636792,,20180214,20210715
800345,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.16954021,51.62622442,,20180214,20210715
800346,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.16965557,51.62633772,,20180214,20210715
800347,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.16956431,51.62634349,,20180214,20210715
800348,Barnet,Barnet,Lime,Lime,,Small leaved lime,,,,,,,,-0.19985344,51.64501037,,20180214,20210715
800349,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.20336556,51.56416127,,20180214,20210715
800350,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.20322378,51.57266228,,20180214,20210715
800351,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.2454488,51.5910025,,20180214,20210715
800352,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.16840653,51.59262574,,20180214,20210715
800354,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.25621748,51.61537731,,20180214,20210715
800355,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.23139497,51.58851023,,20180214,20210715
800356,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.22094413,51.61151373,,20180214,20210715
800357,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.18830315,51.61734691,,20180214,20210715
800358,Barnet,Barnet,Elm,Elm,,Smooth leaved elm,,,,,,,,-0.24289054,51.57858274,,20180214,20210715
800359,Barnet,Barnet,Other,Other,,Southern magnolia,,,,,,,,-0.13084275,51.62929347,,20180214,20210715
800360,Barnet,Barnet,Other,Other,,Southern magnolia,,,,,,,,-0.13092835,51.62924987,,20180214,20210715
800361,Barnet,Barnet,Other,Other,,Southern magnolia,,,,,,,,-0.13098129,51.62919226,,20180214,20210715
800362,Barnet,Barnet,Other,Other,,Southern magnolia,,,,,,,,-0.13108132,51.62918396,,20180214,20210715
800363,Barnet,Barnet,Other,Other,,Southern magnolia,,,,,,,,-0.13105325,51.62912866,,20180214,20210715
800364,Barnet,Barnet,Other,Other,,Stag's horn sumach,,,,,,,,-0.26562299,51.59924699,,20180214,20210715
800365,Barnet,Barnet,Other,Other,,Stag's horn sumach,,,,,,,,-0.26568323,51.59929554,,20180214,20210715
800366,Barnet,Barnet,Other,Other,,Stag's horn sumach,,,,,,,,-0.16956781,51.62636423,,20180214,20210715
800367,Barnet,Barnet,Other,Other,,Stag's horn sumach,,,,,,,,-0.16961303,51.62653309,,20180214,20210715
800368,Barnet,Barnet,Other,Other,,Stag's horn sumach,,,,,,,,-0.16956893,51.62637234,,20180214,20210715
800369,Barnet,Barnet,Other,Other,,Stag's horn sumach,,,,,,,,-0.22197074,51.64673935,,20180214,20210715
800370,Barnet,Barnet,Other,Other,,Stag's horn sumach,,,,,,,,-0.22432786,51.58253334,,20180214,20210715
800371,Barnet,Barnet,Pine,Pine,,Stone pine,,,,,,,,-0.18742066,51.58963962,,20180214,20210715
800372,Barnet,Barnet,Pine,Pine,,Stone pine,,,,,,,,-0.18737888,51.58981882,,20180214,20210715
800373,Barnet,Barnet,Other,Other,,Strawberry tree,,,,,,,,-0.26303215,51.60357352,,20180214,20210715
800374,Barnet,Barnet,Other,Other,,Strawberry tree,,,,,,,,-0.22134181,51.58648071,,20180214,20210715
800375,Barnet,Barnet,Cypress,Cypress,,Swamp cypress,,,,,,,,-0.15985147,51.65239524,,20180214,20210715
800376,Barnet,Barnet,Cypress,Cypress,,Swamp cypress,,,,,,,,-0.28084373,51.62503755,,20180214,20210715
800377,Barnet,Barnet,Cypress,Cypress,,Swamp cypress,,,,,,,,-0.21108975,51.58483397,,20180214,20210715
800378,Barnet,Barnet,Cypress,Cypress,,Swamp cypress,,,,,,,,-0.22911281,51.59641421,,20180214,20210715
800379,Barnet,Barnet,Cypress,Cypress,,Swamp cypress,,,,,,,,-0.18168306,51.6521787,,20180214,20210715
800380,Barnet,Barnet,Cypress,Cypress,,Swamp cypress,,,,,,,,-0.20187567,51.65212994,,20180214,20210715
800381,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.25966357,51.60341302,,20180214,20210715
800382,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.26673481,51.60485928,,20180214,20210715
800383,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.25522252,51.591373,,20180214,20210715
800384,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.2459994,51.59878365,,20180214,20210715
800385,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.16221521,51.61696299,,20180214,20210715
800386,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.14429042,51.60620041,,20180214,20210715
800387,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.14432647,51.60630798,,20180214,20210715
800388,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.14389872,51.60780205,,20180214,20210715
800389,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.14374638,51.60764227,,20180214,20210715
800390,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.14381795,51.60765779,,20180214,20210715
800391,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.15030457,51.64433562,,20180214,20210715
800392,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.16670432,51.59223318,,20180214,20210715
800393,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.27151904,51.63086607,,20180214,20210715
800394,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.27139117,51.63088487,,20180214,20210715
800395,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.27132785,51.63076434,,20180214,20210715
800396,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.27145911,51.6307321,,20180214,20210715
800397,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.26693064,51.63062218,,20180214,20210715
800398,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.26860141,51.63117917,,20180214,20210715
800399,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.26695552,51.63053802,,20180214,20210715
800400,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.27031785,51.63190406,,20180214,20210715
800401,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18727123,51.59393745,,20180214,20210715
800402,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18721558,51.59395727,,20180214,20210715
800403,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18674192,51.59428627,,20180214,20210715
800404,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18671835,51.59433446,,20180214,20210715
800405,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18668633,51.59437713,,20180214,20210715
800406,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.22103732,51.59183731,,20180214,20210715
800407,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.22063334,51.59201553,,20180214,20210715
800408,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.2207226,51.59216975,,20180214,20210715
800409,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.23024063,51.59804354,,20180214,20210715
800410,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.23199166,51.59136078,,20180214,20210715
800411,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.23112447,51.5917209,,20180214,20210715
800412,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.23137638,51.59155384,,20180214,20210715
800413,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.2324425,51.59079206,,20180214,20210715
800414,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18280844,51.6514021,,20180214,20210715
800415,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18278244,51.65143767,,20180214,20210715
800416,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.18284392,51.65145481,,20180214,20210715
800417,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21317565,51.60859734,,20180214,20210715
800418,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21312524,51.60859388,,20180214,20210715
800419,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21315179,51.60850616,,20180214,20210715
800420,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21261733,51.60847194,,20180214,20210715
800421,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21246747,51.60846337,,20180214,20210715
800422,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21234912,51.60846157,,20180214,20210715
800423,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21254254,51.60872169,,20180214,20210715
800424,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.24589242,51.61800929,,20180214,20210715
800425,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.24590571,51.61792676,,20180214,20210715
800426,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.1571587,51.6221892,,20180214,20210715
800427,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.15964983,51.63035194,,20180214,20210715
800428,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.17248944,51.62578208,,20180214,20210715
800429,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.17254643,51.62576588,,20180214,20210715
800430,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.17722455,51.62627114,,20180214,20210715
800431,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.20923932,51.64179078,,20180214,20210715
800432,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.20904223,51.64184083,,20180214,20210715
800433,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.20192634,51.65252997,,20180214,20210715
800434,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.19414323,51.64870933,,20180214,20210715
800435,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21862597,51.64556103,,20180214,20210715
800436,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21866325,51.64553192,,20180214,20210715
800437,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21873142,51.64556263,,20180214,20210715
800438,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.23229732,51.57719981,,20180214,20210715
800439,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.23449706,51.5766709,,20180214,20210715
800440,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.23446926,51.57664351,,20180214,20210715
800441,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21970558,51.5782639,,20180214,20210715
800442,Barnet,Barnet,Birch,Birch,,Swedish birch,,,,,,,,-0.21967222,51.57823102,,20180214,20210715
800443,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.15868274,51.63303897,,20180214,20210715
800444,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.14774581,51.63037247,,20180214,20210715
800445,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.14674258,51.63446074,,20180214,20210715
800446,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.15643088,51.63504849,,20180214,20210715
800447,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.14631527,51.63250086,,20180214,20210715
800448,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.26425732,51.603633,,20180214,20210715
800449,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.26584352,51.60505654,,20180214,20210715
800450,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.25855989,51.6102937,,20180214,20210715
800451,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.2656335,51.60511098,,20180214,20210715
800452,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.26553185,51.60512567,,20180214,20210715
800453,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.26569676,51.60534572,,20180214,20210715
800454,Barnet,Barnet,Whitebeam,Whitebeam,,Swedish whitebeam,,,,,,,,-0.26593523,51.60526471,,20180214,20210715
